,ID,PERSONID,EMPLOYEEID,LASTNAME,FIRSTNAME,ACCESSDATE,LOCATION,CARDNUMBER
16907,65195,31560,NID31442,NID31442,NID31442,2021-10-29 17:43:29.267,76,227
16908,65197,32114,NID31996,NID31996,NID31996,2021-10-29 17:44:49.707,76,779
16909,65200,31434,NID31321,NID31321,NID31321,2021-10-29 17:47:58.913,79,106
16910,65202,31560,NID31442,NID31442,NID31442,2021-10-29 17:56:20.367,89,227
16911,65204,31560,NID31442,NID31442,NID31442,2021-10-29 18:02:03.697,9,227
16912,65205,31560,NID31442,NID31442,NID31442,2021-10-29 18:03:35.197,53,227
16913,65206,31560,NID31442,NID31442,NID31442,2021-10-29 18:04:10.387,92,227
16914,65207,31645,NID31527,NID31527,NID31527,2021-10-29 18:06:42.403,48,311
16915,65209,31697,NID31579,NID31579,NID31579,2021-10-29 18:11:41.030,17,363
16916,65211,32366,NID32248,NID32248,NID32248,2021-10-29 18:15:48.757,35,1025
16917,65212,31560,NID31442,NID31442,NID31442,2021-10-29 18:16:00.920,93,227
16918,65213,31560,NID31442,NID31442,NID31442,2021-10-29 18:16:08.477,72,227
16919,65217,32366,NID32248,NID32248,NID32248,2021-10-29 18:21:05.657,84,1025
16920,65218,31560,NID31442,NID31442,NID31442,2021-10-29 18:21:33.287,51,227
16921,65221,31642,NID31524,NID31524,NID31524,2021-10-29 18:21:56.160,93,308
16922,65223,31560,NID31442,NID31442,NID31442,2021-10-29 18:35:13.187,2,227
16923,65224,31392,NID31279,NID31279,NID31279,2021-10-29 18:35:33.010,69,63
16924,65225,31573,NID31455,NID31455,NID31455,2021-10-29 18:37:34.797,77,240
16925,65226,31560,NID31442,NID31442,NID31442,2021-10-29 18:56:57.830,40,227
16926,65227,32475,NID32356,NID32356,NID32356,2021-10-29 18:58:24.277,78,281
16927,65228,31392,NID31279,NID31279,NID31279,2021-10-29 18:58:50.603,95,63
16928,65230,31392,NID31279,NID31279,NID31279,2021-10-29 19:01:50.350,19,63
16929,65231,31392,NID31279,NID31279,NID31279,2021-10-29 19:03:04.030,55,63
16930,65232,31560,NID31442,NID31442,NID31442,2021-10-29 19:13:33.957,2,227
16931,65233,31392,NID31279,NID31279,NID31279,2021-10-29 19:16:13.880,15,63
16932,65234,31392,NID31279,NID31279,NID31279,2021-10-29 19:17:59.093,92,63
16933,65235,31392,NID31279,NID31279,NID31279,2021-10-29 19:18:28.023,99,63
16934,65236,31573,NID31455,NID31455,NID31455,2021-10-29 19:25:46.200,95,240
16935,65237,31883,NID31765,NID31765,NID31765,2021-10-29 19:30:06.587,61,548
16936,65238,31678,NID31560,NID31560,NID31560,2021-10-29 19:32:02.063,32,344
16937,65239,31560,NID31442,NID31442,NID31442,2021-10-29 19:33:17.197,61,227
16938,65240,32427,NID32308,NID32308,NID32308,2021-10-29 19:33:53.987,81,1091
16939,65241,31560,NID31442,NID31442,NID31442,2021-10-29 19:33:59.143,26,227
16940,65242,31573,NID31455,NID31455,NID31455,2021-10-29 19:35:16.327,2,240
16941,65243,32427,NID32308,NID32308,NID32308,2021-10-29 19:42:21.647,68,1091
16942,65244,31652,NID31534,NID31534,NID31534,2021-10-29 19:44:40.453,95,318
16943,65245,31652,NID31534,NID31534,NID31534,2021-10-29 19:44:43.003,50,318
16944,65246,31560,NID31442,NID31442,NID31442,2021-10-29 19:44:47.810,82,227
16945,65247,32427,NID32308,NID32308,NID32308,2021-10-29 19:49:57.657,76,1091
16946,65248,32427,NID32308,NID32308,NID32308,2021-10-29 19:56:02.963,57,1091
16947,65249,32427,NID32308,NID32308,NID32308,2021-10-29 19:56:09.670,51,1091
16948,65250,32427,NID32308,NID32308,NID32308,2021-10-29 19:59:01.360,84,1091
16949,65254,31573,NID31455,NID31455,NID31455,2021-10-29 20:03:36.367,66,240
16950,65256,32427,NID32308,NID32308,NID32308,2021-10-29 20:09:27.703,67,1091
16951,65257,32427,NID32308,NID32308,NID32308,2021-10-29 20:10:06.747,2,1091
16952,65258,31560,NID31442,NID31442,NID31442,2021-10-29 20:11:12.070,45,227
16953,65259,31560,NID31442,NID31442,NID31442,2021-10-29 20:11:37.747,48,227
16954,65260,31594,NID31476,NID31476,NID31476,2021-10-29 20:20:24.230,85,261
16955,65261,31678,NID31560,NID31560,NID31560,2021-10-29 20:21:38.960,25,344
16956,65262,31573,NID31455,NID31455,NID31455,2021-10-29 20:24:06.320,74,240
16957,65264,31560,NID31442,NID31442,NID31442,2021-10-29 20:31:11.987,54,227
16958,65265,31573,NID31455,NID31455,NID31455,2021-10-29 20:32:52.750,32,240
16959,65266,31573,NID31455,NID31455,NID31455,2021-10-29 20:36:15.827,5,240
16960,65267,31560,NID31442,NID31442,NID31442,2021-10-29 20:38:37.883,24,227
16961,65268,31560,NID31442,NID31442,NID31442,2021-10-29 20:42:31.090,61,227
16962,65269,31573,NID31455,NID31455,NID31455,2021-10-29 20:44:18.857,11,240
16963,65270,32427,NID32308,NID32308,NID32308,2021-10-29 20:48:40.997,68,1091
16964,65271,32427,NID32308,NID32308,NID32308,2021-10-29 21:06:35.063,28,1091
16965,65272,31392,NID31279,NID31279,NID31279,2021-10-29 21:17:20.013,24,63
16966,65274,32095,NID31977,NID31977,NID31977,2021-10-30 07:03:21.533,10,760
16967,65275,32095,NID31977,NID31977,NID31977,2021-10-30 07:28:36.870,19,760
16968,65276,32095,NID31977,NID31977,NID31977,2021-10-30 07:29:32.030,26,760
16969,65278,32461,NID32342,NID32342,NID32342,2021-10-30 13:56:51.103,46,1119
16970,65280,32461,NID32342,NID32342,NID32342,2021-10-30 14:29:08.720,6,1119
16971,65281,32461,NID32342,NID32342,NID32342,2021-10-30 14:30:03.630,41,1119
16972,65282,32461,NID32342,NID32342,NID32342,2021-10-30 15:10:50.427,23,1119
16973,65283,31634,NID31516,NID31516,NID31516,2021-10-31 07:18:01.643,78,300
16974,65284,31634,NID31516,NID31516,NID31516,2021-10-31 07:20:33.060,54,300
16975,65285,31409,NID31296,NID31296,NID31296,2021-10-31 07:20:35.413,20,81
16976,65286,31409,NID31296,NID31296,NID31296,2021-10-31 08:44:50.627,52,81
16977,65288,31409,NID31296,NID31296,NID31296,2021-10-31 08:53:53.060,27,81
16978,65290,31409,NID31296,NID31296,NID31296,2021-10-31 08:54:55.127,37,81
16979,65291,32186,NID32068,NID32068,NID32068,2021-10-31 10:00:39.667,71,850
16980,65292,31721,NID31603,NID31603,NID31603,2021-10-31 14:04:03.457,24,386
16981,65293,31721,NID31603,NID31603,NID31603,2021-10-31 14:05:33.153,24,386
16982,65295,31680,NID31562,NID31562,NID31562,2021-10-31 16:29:37.953,49,346
16983,65297,32125,NID32007,NID32007,NID32007,2021-10-31 23:37:39.440,25,790
16984,65299,32277,NID32159,NID32159,NID32159,2021-11-01 03:18:45.673,28,936
16985,65300,32277,NID32159,NID32159,NID32159,2021-11-01 03:19:28.970,44,936
16986,65301,32277,NID32159,NID32159,NID32159,2021-11-01 03:19:54.700,50,936
16987,65302,32277,NID32159,NID32159,NID32159,2021-11-01 03:20:22.130,26,936
16988,65303,32277,NID32159,NID32159,NID32159,2021-11-01 03:20:24.730,80,936
16989,65304,32277,NID32159,NID32159,NID32159,2021-11-01 03:21:10.780,71,936
16990,65306,32294,NID32176,NID32176,NID32176,2021-11-01 04:03:34.810,82,953
16991,65308,31409,NID31296,NID31296,NID31296,2021-11-01 04:40:26.727,84,81
16992,65309,32329,NID32211,NID32211,NID32211,2021-11-01 04:53:04.490,44,988
16993,65310,31409,NID31296,NID31296,NID31296,2021-11-01 05:01:37.343,77,81
16994,65311,32455,NID32336,NID32336,NID32336,2021-11-01 05:06:57.587,67,1113
16995,65313,31556,NID31438,NID31438,NID31438,2021-11-01 06:05:31.250,51,223
16996,65314,31697,NID31579,NID31579,NID31579,2021-11-01 06:19:01.720,19,363
16997,65315,31409,NID31296,NID31296,NID31296,2021-11-01 06:20:07.037,46,81
16998,65317,31409,NID31296,NID31296,NID31296,2021-11-01 06:22:30.293,23,81
16999,65318,31697,NID31579,NID31579,NID31579,2021-11-01 06:26:23.640,33,363
17000,65319,32187,NID32069,NID32069,NID32069,2021-11-01 06:26:24.343,24,851
17001,65320,32366,NID32248,NID32248,NID32248,2021-11-01 06:33:29.047,71,1025
17002,65321,31501,NID31378,NID31378,NID31378,2021-11-01 06:33:34.753,1,163
17003,65322,32211,NID32093,NID32093,NID32093,2021-11-01 06:34:05.737,81,873
17004,65323,32427,NID32308,NID32308,NID32308,2021-11-01 06:35:33.430,92,1091
17005,65324,32427,NID32308,NID32308,NID32308,2021-11-01 06:36:27.587,15,1091
17006,65325,32427,NID32308,NID32308,NID32308,2021-11-01 06:37:21.347,10,1091
17007,65326,31409,NID31296,NID31296,NID31296,2021-11-01 06:38:40.130,68,81
17008,65327,31597,NID31479,NID31479,NID31479,2021-11-01 06:38:45.887,3,264
17009,65328,32253,NID32135,NID32135,NID32135,2021-11-01 06:41:32.263,26,912
17010,65329,32253,NID32135,NID32135,NID32135,2021-11-01 06:41:34.017,56,912
17011,65330,31763,NID31645,NID31645,NID31645,2021-11-01 06:44:04.077,16,428
17012,65331,32461,NID32342,NID32342,NID32342,2021-11-01 06:44:49.173,4,1119
17013,65332,31411,NID31298,NID31298,NID31298,2021-11-01 06:46:49.703,28,83
17014,65333,32201,NID32083,NID32083,NID32083,2021-11-01 06:47:25.590,4,864
17015,65336,31697,NID31579,NID31579,NID31579,2021-11-01 06:56:00.993,38,363
17016,65337,31393,NID31280,NID31280,NID31280,2021-11-01 06:57:05.963,17,64
17017,65338,32201,NID32083,NID32083,NID32083,2021-11-01 06:58:38.160,35,864
17018,65339,32365,NID32247,NID32247,NID32247,2021-11-01 06:58:41.613,8,1024
17019,65340,32042,NID31924,NID31924,NID31924,2021-11-01 06:58:57.230,71,712
17020,65341,31868,NID31750,NID31750,NID31750,2021-11-01 06:59:31.917,85,533
17021,65344,32427,NID32308,NID32308,NID32308,2021-11-01 07:02:03.630,15,1091
17022,65345,32427,NID32308,NID32308,NID32308,2021-11-01 07:03:42.083,97,1091
17023,65346,31628,NID31510,NID31510,NID31510,2021-11-01 07:04:42.300,99,294
17024,65347,32427,NID32308,NID32308,NID32308,2021-11-01 07:04:53.510,31,1091
17025,65351,32427,NID32308,NID32308,NID32308,2021-11-01 07:07:38.890,73,1091
17026,65352,32427,NID32308,NID32308,NID32308,2021-11-01 07:07:48.250,41,1091
17027,65353,32427,NID32308,NID32308,NID32308,2021-11-01 07:07:54.607,13,1091
17028,65354,31899,NID31781,NID31781,NID31781,2021-11-01 07:08:01.313,65,564
17029,65355,32414,NID32296,NID32296,NID32296,2021-11-01 07:08:38.053,23,1072
17030,65356,32427,NID32308,NID32308,NID32308,2021-11-01 07:10:46.290,20,1091
17031,65358,32427,NID32308,NID32308,NID32308,2021-11-01 07:13:01.033,74,1091
17032,65359,31393,NID31280,NID31280,NID31280,2021-11-01 07:13:39.527,51,64
17033,65365,31882,NID31764,NID31764,NID31764,2021-11-01 07:16:49.827,22,547
17034,65366,32461,NID32342,NID32342,NID32342,2021-11-01 07:17:10.097,52,1119
17035,65367,31749,NID31631,NID31631,NID31631,2021-11-01 07:18:42.747,92,414
17036,65373,31587,NID31469,NID31469,NID31469,2021-11-01 07:22:24.883,83,254
17037,65377,32111,NID31993,NID31993,NID31993,2021-11-01 07:24:40.077,96,776
17038,65379,31642,NID31524,NID31524,NID31524,2021-11-01 07:25:33.437,79,308
17039,65380,31642,NID31524,NID31524,NID31524,2021-11-01 07:25:35.537,57,308
17040,65382,31856,NID31738,NID31738,NID31738,2021-11-01 07:26:19.283,53,521
17041,65383,31856,NID31738,NID31738,NID31738,2021-11-01 07:27:00.377,98,521
17042,65384,32102,NID31984,NID31984,NID31984,2021-11-01 07:27:58.040,67,767
17043,65389,31880,NID31762,NID31762,NID31762,2021-11-01 07:30:58.930,57,545
17044,65394,31415,NID31302,NID31302,NID31302,2021-11-01 07:32:08.053,4,87
17045,65397,31594,NID31476,NID31476,NID31476,2021-11-01 07:33:34.647,77,261
17046,65399,31587,NID31469,NID31469,NID31469,2021-11-01 07:34:10.783,75,254
17047,65401,31587,NID31469,NID31469,NID31469,2021-11-01 07:34:24.550,32,254
17048,65404,32095,NID31977,NID31977,NID31977,2021-11-01 07:36:21.773,39,760
17049,65405,31925,NID31807,NID31807,NID31807,2021-11-01 07:36:35.540,52,595
17050,65408,32144,NID32026,NID32026,NID32026,2021-11-01 07:39:59.863,61,809
17051,65409,32427,NID32308,NID32308,NID32308,2021-11-01 07:40:03.817,37,1091
17052,65410,31393,NID31280,NID31280,NID31280,2021-11-01 07:40:05.670,67,64
17053,65413,32135,NID32017,NID32017,NID32017,2021-11-01 07:41:04.883,3,800
17054,65419,31587,NID31469,NID31469,NID31469,2021-11-01 07:44:02.220,21,254
17055,65421,31671,NID31553,NID31553,NID31553,2021-11-01 07:44:39.310,60,337
17056,65422,32129,NID32011,NID32011,NID32011,2021-11-01 07:44:44.067,22,794
17057,65423,31992,NID31874,NID31874,NID31874,2021-11-01 07:44:54.377,49,657
17058,65424,31992,NID31874,NID31874,NID31874,2021-11-01 07:45:16.350,43,657
17059,65429,32459,NID32340,NID32340,NID32340,2021-11-01 07:46:27.677,35,1117
17060,65431,31820,NID31702,NID31702,NID31702,2021-11-01 07:47:07.270,40,485
17061,65432,31820,NID31702,NID31702,NID31702,2021-11-01 07:47:19.583,74,485
17062,65435,32108,NID31990,NID31990,NID31990,2021-11-01 07:48:47.827,25,773
17063,65443,31587,NID31469,NID31469,NID31469,2021-11-01 07:53:14.863,9,254
17064,65445,31894,NID31776,NID31776,NID31776,2021-11-01 07:54:11.073,56,559
17065,65447,31852,NID31734,NID31734,NID31734,2021-11-01 07:55:14.040,20,517
17066,65448,31953,NID31835,NID31835,NID31835,2021-11-01 07:55:23.900,82,618
17067,65451,32235,NID32117,NID32117,NID32117,2021-11-01 07:59:03.237,41,899
17068,65452,32226,NID32108,NID32108,NID32108,2021-11-01 08:00:23.173,40,887
17069,65453,31946,NID31828,NID31828,NID31828,2021-11-01 08:02:10.990,61,611
17070,65457,31587,NID31469,NID31469,NID31469,2021-11-01 08:04:17.123,30,254
17071,65458,32002,NID31884,NID31884,NID31884,2021-11-01 08:04:43.100,90,667
17072,65468,31587,NID31469,NID31469,NID31469,2021-11-01 08:08:50.767,77,254
17073,65481,31587,NID31469,NID31469,NID31469,2021-11-01 08:16:21.293,71,254
17074,65483,31642,NID31524,NID31524,NID31524,2021-11-01 08:16:34.057,32,308
17075,65485,31642,NID31524,NID31524,NID31524,2021-11-01 08:16:52.780,24,308
17076,65486,31642,NID31524,NID31524,NID31524,2021-11-01 08:17:08.747,75,308
17077,65489,31783,NID31665,NID31665,NID31665,2021-11-01 08:18:44.600,86,450
17078,65491,32245,NID32127,NID32127,NID32127,2021-11-01 08:19:42.863,81,904
17079,65497,31587,NID31469,NID31469,NID31469,2021-11-01 08:22:17.280,60,254
17080,65499,32184,NID32066,NID32066,NID32066,2021-11-01 08:22:55.170,86,848
17081,65502,31634,NID31516,NID31516,NID31516,2021-11-01 08:23:07.233,99,300
17082,65506,32251,NID32133,NID32133,NID32133,2021-11-01 08:27:01.733,80,910
17083,65507,32253,NID32135,NID32135,NID32135,2021-11-01 08:27:08.440,6,912
17084,65513,31871,NID31753,NID31753,NID31753,2021-11-01 08:29:44.560,17,536
17085,65518,31472,NID31359,NID31359,NID31359,2021-11-01 08:32:04.463,40,144
17086,65527,31741,NID31623,NID31623,NID31623,2021-11-01 08:36:08.023,14,406
17087,65528,31976,NID31858,NID31858,NID31858,2021-11-01 08:36:13.380,10,641
17088,65529,32343,NID32225,NID32225,NID32225,2021-11-01 08:36:33.850,83,1002
17089,65532,31634,NID31516,NID31516,NID31516,2021-11-01 08:37:11.190,40,300
17090,65534,32040,NID31922,NID31922,NID31922,2021-11-01 08:38:32.377,46,710
17091,65535,31926,NID31808,NID31808,NID31808,2021-11-01 08:38:46.593,30,596
17092,65538,31746,NID31628,NID31628,NID31628,2021-11-01 08:40:36.410,71,411
17093,65539,31746,NID31628,NID31628,NID31628,2021-11-01 08:41:03.187,33,411
17094,65544,32345,NID32227,NID32227,NID32227,2021-11-01 08:44:02.527,72,1004
17095,65555,31749,NID31631,NID31631,NID31631,2021-11-01 08:46:28.283,72,414
17096,65557,31749,NID31631,NID31631,NID31631,2021-11-01 08:46:50.157,3,414
17097,65574,32278,NID32160,NID32160,NID32160,2021-11-01 08:50:40.803,5,937
17098,65576,31883,NID31765,NID31765,NID31765,2021-11-01 08:50:52.813,68,548
17099,65579,32361,NID32243,NID32243,NID32243,2021-11-01 08:51:42.117,89,1020
17100,65600,32278,NID32160,NID32160,NID32160,2021-11-01 08:56:33.530,34,937
17101,65606,31889,NID31771,NID31771,NID31771,2021-11-01 09:00:20.770,80,554
17102,65610,31761,NID31643,NID31643,NID31643,2021-11-01 09:01:45.560,35,426
17103,65614,31761,NID31643,NID31643,NID31643,2021-11-01 09:02:52.283,17,426
17104,65621,31924,NID31806,NID31806,NID31806,2021-11-01 09:05:19.540,76,594
17105,65622,31516,NID31371,NID31371,NID31371,2021-11-01 09:05:23.293,5,156
17106,65627,32237,NID32119,NID32119,NID32119,2021-11-01 09:07:03.503,82,901
17107,65653,32245,NID32127,NID32127,NID32127,2021-11-01 09:16:41.927,48,904
17108,65654,31912,NID31794,NID31794,NID31794,2021-11-01 09:16:49.083,7,582
17109,65662,31497,NID31405,NID31405,NID31405,2021-11-01 09:21:09.617,51,189
17110,65669,31497,NID31405,NID31405,NID31405,2021-11-01 09:21:54.763,31,189
17111,65670,31497,NID31405,NID31405,NID31405,2021-11-01 09:21:56.567,4,189
17112,65671,31497,NID31405,NID31405,NID31405,2021-11-01 09:21:59.620,92,189
17113,65672,31497,NID31405,NID31405,NID31405,2021-11-01 09:22:07.677,4,189
17114,65673,31497,NID31405,NID31405,NID31405,2021-11-01 09:22:14.533,81,189
17115,65674,31497,NID31405,NID31405,NID31405,2021-11-01 09:22:17.840,94,189
17116,65675,31497,NID31405,NID31405,NID31405,2021-11-01 09:22:19.440,79,189
17117,65681,31406,NID31293,NID31293,NID31293,2021-11-01 09:27:26.267,57,78
17118,65682,31393,NID31280,NID31280,NID31280,2021-11-01 09:27:29.520,69,64
17119,65685,31749,NID31631,NID31631,NID31631,2021-11-01 09:28:33.990,24,414
17120,65686,31393,NID31280,NID31280,NID31280,2021-11-01 09:31:11.257,10,64
17121,65689,32245,NID32127,NID32127,NID32127,2021-11-01 09:33:36.363,79,904
17122,65698,31682,NID31564,NID31564,NID31564,2021-11-01 09:35:56.110,68,348
17123,65718,32278,NID32160,NID32160,NID32160,2021-11-01 09:48:32.220,49,937
17124,65722,32173,NID32055,NID32055,NID32055,2021-11-01 09:50:13.383,95,837
17125,65729,31750,NID31632,NID31632,NID31632,2021-11-01 09:54:05.930,53,415
17126,65731,32427,NID32308,NID32308,NID32308,2021-11-01 09:54:13.190,25,1091
17127,65738,32211,NID32093,NID32093,NID32093,2021-11-01 09:59:17.363,42,873
17128,65748,31899,NID31781,NID31781,NID31781,2021-11-01 10:06:35.730,13,564
17129,65750,32211,NID32093,NID32093,NID32093,2021-11-01 10:07:01.657,66,873
17130,65756,32193,NID32075,NID32075,NID32075,2021-11-01 10:09:20.507,5,857
17131,65769,32193,NID32075,NID32075,NID32075,2021-11-01 10:13:21.163,34,857
17132,65773,31587,NID31469,NID31469,NID31469,2021-11-01 10:13:58.703,54,254
17133,65777,31517,NID31372,NID31372,NID31372,2021-11-01 10:16:31.163,85,157
17134,65782,32226,NID32108,NID32108,NID32108,2021-11-01 10:21:05.107,72,887
17135,65786,32187,NID32069,NID32069,NID32069,2021-11-01 10:23:33.113,85,851
17136,65787,31409,NID31296,NID31296,NID31296,2021-11-01 10:23:39.520,47,81
17137,65798,31409,NID31296,NID31296,NID31296,2021-11-01 10:27:06.190,80,81
17138,65803,31894,NID31776,NID31776,NID31776,2021-11-01 10:29:35.150,56,559
17139,65810,31894,NID31776,NID31776,NID31776,2021-11-01 10:38:40.430,35,559
17140,65830,31526,NID31408,NID31408,NID31408,2021-11-01 10:54:17.483,82,193
17141,65836,31393,NID31280,NID31280,NID31280,2021-11-01 10:57:17.477,25,64
17142,65848,31587,NID31469,NID31469,NID31469,2021-11-01 11:02:27.660,6,254
17143,65852,31626,NID31508,NID31508,NID31508,2021-11-01 11:04:34.603,25,277
17144,65853,32427,NID32308,NID32308,NID32308,2021-11-01 11:05:49.577,37,1091
17145,65860,32253,NID32135,NID32135,NID32135,2021-11-01 11:10:05.853,90,912
17146,65861,31746,NID31628,NID31628,NID31628,2021-11-01 11:10:15.163,8,411
17147,65864,32215,NID32097,NID32097,NID32097,2021-11-01 11:14:37.593,55,876
17148,65869,32253,NID32135,NID32135,NID32135,2021-11-01 11:17:07.853,19,912
17149,65871,32415,NID32297,NID32297,NID32297,2021-11-01 11:17:12.807,86,1073
17150,65879,31871,NID31753,NID31753,NID31753,2021-11-01 11:20:53.243,8,536
17151,65880,31758,NID31640,NID31640,NID31640,2021-11-01 11:20:57.747,78,423
17152,65882,31587,NID31469,NID31469,NID31469,2021-11-01 11:21:43.597,97,254
17153,65883,32253,NID32135,NID32135,NID32135,2021-11-01 11:21:50.253,89,912
17154,65901,31741,NID31623,NID31623,NID31623,2021-11-01 11:32:37.147,31,406
17155,65903,32427,NID32308,NID32308,NID32308,2021-11-01 11:34:50.440,76,1091
17156,65911,32173,NID32055,NID32055,NID32055,2021-11-01 11:41:48.687,6,837
17157,65915,31871,NID31753,NID31753,NID31753,2021-11-01 11:46:26.387,58,536
17158,65926,31926,NID31808,NID31808,NID31808,2021-11-01 11:50:02.617,89,596
17159,65929,31820,NID31702,NID31702,NID31702,2021-11-01 11:51:48.830,91,485
17160,65936,31642,NID31524,NID31524,NID31524,2021-11-01 11:55:51.740,9,308
17161,65938,31870,NID31752,NID31752,NID31752,2021-11-01 11:56:05.803,84,535
17162,65939,31926,NID31808,NID31808,NID31808,2021-11-01 11:56:21.670,34,596
17163,65942,32245,NID32127,NID32127,NID32127,2021-11-01 11:58:20.303,67,904
17164,65960,31820,NID31702,NID31702,NID31702,2021-11-01 12:04:43.567,13,485
17165,65973,31642,NID31524,NID31524,NID31524,2021-11-01 12:10:52.107,10,308
17166,65975,32427,NID32308,NID32308,NID32308,2021-11-01 12:11:59.980,55,1091
17167,66006,31746,NID31628,NID31628,NID31628,2021-11-01 12:23:07.590,38,411
17168,66009,31422,NID31309,NID31309,NID31309,2021-11-01 12:24:02.347,95,94
17169,66016,31626,NID31508,NID31508,NID31508,2021-11-01 12:26:29.907,39,277
17170,66020,31526,NID31408,NID31408,NID31408,2021-11-01 12:28:07.560,90,193
17171,66022,32211,NID32093,NID32093,NID32093,2021-11-01 12:28:57.313,84,873
17172,66024,32278,NID32160,NID32160,NID32160,2021-11-01 12:29:36.057,88,937
17173,66026,31594,NID31476,NID31476,NID31476,2021-11-01 12:29:49.120,26,261
17174,66028,31626,NID31508,NID31508,NID31508,2021-11-01 12:30:04.837,59,277
17175,66030,31626,NID31508,NID31508,NID31508,2021-11-01 12:30:15.450,85,277
17176,66038,32404,NID32286,NID32286,NID32286,2021-11-01 12:32:10.423,58,1062
